id,name,schema,object_type,source_project,medallion_layer,classification,overall_score,sql_dialect,procedural_logic,ssis_control_flow,ssis_data_flow,dependency_criticality,ordering_constraints,data_type_risk,performance_risk,security_risk,operational_scheduling,testing_complexity,rollback_complexity,direct_dependents,transitive_dependents,top_risk_factors,recommended_test_depth
OLTP:WebApi.DeleteStateProvince,DeleteStateProvince,WebApi,PROCEDURE,OLTP,SILVER,PARTIAL_AUTOMATION,0.17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,EXECUTE\s+AS\s+OWNER(+2); derived_avg=0.0,Row-level reconciliation (statistically sampled) + business-rule unit tests for the automated portion + manual review of generated code (Tier 2)
OLTP:WebApi.DeleteStockGroup,DeleteStockGroup,WebApi,PROCEDURE,OLTP,SILVER,PARTIAL_AUTOMATION,0.17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,EXECUTE\s+AS\s+OWNER(+2); derived_avg=0.0,Row-level reconciliation (statistically sampled) + business-rule unit tests for the automated portion + manual review of generated code (Tier 2)
OLTP:WebApi.DeleteStockItem,DeleteStockItem,WebApi,PROCEDURE,OLTP,SILVER,PARTIAL_AUTOMATION,0.17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,EXECUTE\s+AS\s+OWNER(+2); derived_avg=0.0,Row-level reconciliation (statistically sampled) + business-rule unit tests for the automated portion + manual review of generated code (Tier 2)
OLTP:WebApi.DeleteSupplier,DeleteSupplier,WebApi,PROCEDURE,OLTP,SILVER,PARTIAL_AUTOMATION,0.17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,EXECUTE\s+AS\s+OWNER(+2); derived_avg=0.0,Row-level reconciliation (statistically sampled) + business-rule unit tests for the automated portion + manual review of generated code (Tier 2)
OLTP:WebApi.DeleteSupplierCategory,DeleteSupplierCategory,WebApi,PROCEDURE,OLTP,SILVER,PARTIAL_AUTOMATION,0.17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,EXECUTE\s+AS\s+OWNER(+2); derived_avg=0.0,Row-level reconciliation (statistically sampled) + business-rule unit tests for the automated portion + manual review of generated code (Tier 2)
OLTP:WebApi.DeleteTransactionType,DeleteTransactionType,WebApi,PROCEDURE,OLTP,SILVER,PARTIAL_AUTOMATION,0.17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,EXECUTE\s+AS\s+OWNER(+2); derived_avg=0.0,Row-level reconciliation (statistically sampled) + business-rule unit tests for the automated portion + manual review of generated code (Tier 2)
OLTP:WebApi.Login,Login,WebApi,PROCEDURE,OLTP,SILVER,PARTIAL_AUTOMATION,0.17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,EXECUTE\s+AS\s+OWNER(+2); derived_avg=0.0,Row-level reconciliation (statistically sampled) + business-rule unit tests for the automated portion + manual review of generated code (Tier 2)
OLTP:WebApi.StockItems,StockItems,WebApi,VIEW,OLTP,SILVER,LIFT_AND_SHIFT,0.17,0,0,0,0,1,1,0,0,0,0,0,0,1,1,fan_in=1(low); fan_out=5(broad_upstream_reads); derived_avg=0.2,Schema/row-count parity check + column-level checksum sample (Tier 1)
DW:Integration.GenerateDateDimensionColumns,GenerateDateDimensionColumns,Integration,TVF_INLINE,DW,BRONZE,PARTIAL_AUTOMATION,0.17,0,0,0,0,2,0,0,0,0,0,0,0,2,3,fan_in=2(moderate); derived_avg=0.3,Row-level reconciliation (statistically sampled) + business-rule unit tests for the automated portion + manual review of generated code (Tier 2)
DW:Integration.StockHolding_Staging,StockHolding_Staging,Integration,TABLE,DW,BRONZE,LIFT_AND_SHIFT,0.17,1,0,0,0,1,0,0,0,0,0,0,0,1,24,IDENTITY\s*\((+1); fan_in=1(low); derived_avg=0.2,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:DataLoadSimulation.GetBogativePhoneNumber,GetBogativePhoneNumber,DataLoadSimulation,PROCEDURE,OLTP,BRONZE,PARTIAL_AUTOMATION,0.08,0,0,0,0,1,0,0,0,0,0,0,0,1,5,fan_in=1(low); derived_avg=0.2,Row-level reconciliation (statistically sampled) + business-rule unit tests for the automated portion + manual review of generated code (Tier 2)
OLTP:DataLoadSimulation.AddSpecialDeals,AddSpecialDeals,DataLoadSimulation,PROCEDURE,OLTP,BRONZE,PARTIAL_AUTOMATION,0.08,0,0,0,0,1,0,0,0,0,0,0,0,1,4,fan_in=1(low); derived_avg=0.2,Row-level reconciliation (statistically sampled) + business-rule unit tests for the automated portion + manual review of generated code (Tier 2)
OLTP:DataLoadSimulation.GetBuyingGroupDomain,GetBuyingGroupDomain,DataLoadSimulation,PROCEDURE,OLTP,BRONZE,PARTIAL_AUTOMATION,0.08,0,0,0,0,1,0,0,0,0,0,0,0,1,6,fan_in=1(low); derived_avg=0.2,Row-level reconciliation (statistically sampled) + business-rule unit tests for the automated portion + manual review of generated code (Tier 2)
OLTP:DataLoadSimulation.GetFicticiousName,GetFicticiousName,DataLoadSimulation,PROCEDURE,OLTP,BRONZE,PARTIAL_AUTOMATION,0.08,0,0,0,0,1,0,0,0,0,0,0,0,1,5,fan_in=1(low); derived_avg=0.2,Row-level reconciliation (statistically sampled) + business-rule unit tests for the automated portion + manual review of generated code (Tier 2)
OLTP:DataLoadSimulation.GetRandomCustomerCategory,GetRandomCustomerCategory,DataLoadSimulation,PROCEDURE,OLTP,BRONZE,PARTIAL_AUTOMATION,0.08,0,0,0,0,1,0,0,0,0,0,0,0,1,5,fan_in=1(low); derived_avg=0.2,Row-level reconciliation (statistically sampled) + business-rule unit tests for the automated portion + manual review of generated code (Tier 2)
OLTP:DataLoadSimulation.FicticiousNamePool,FicticiousNamePool,DataLoadSimulation,TABLE,OLTP,BRONZE,LIFT_AND_SHIFT,0.08,0,0,0,0,1,0,0,0,0,0,0,0,1,6,fan_in=1(low); derived_avg=0.2,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:WebApi.CustomerTransactions,CustomerTransactions,WebApi,VIEW,OLTP,SILVER,LIFT_AND_SHIFT,0.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,fan_out=5(broad_upstream_reads); derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:WebApi.SpecialDeals,SpecialDeals,WebApi,VIEW,OLTP,SILVER,LIFT_AND_SHIFT,0.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,fan_out=5(broad_upstream_reads); derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:WebApi.SupplierTransactions,SupplierTransactions,WebApi,VIEW,OLTP,SILVER,LIFT_AND_SHIFT,0.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,fan_out=5(broad_upstream_reads); derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Website.SensorDataList,SensorDataList,Website,USER_DEFINED_TYPE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,IDENTITY\s*\((+1); derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Website.Customers,Customers,Website,VIEW,OLTP,SILVER,LIFT_AND_SHIFT,0.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,fan_out=6(broad_upstream_reads); derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Website.Suppliers,Suppliers,Website,VIEW,OLTP,SILVER,LIFT_AND_SHIFT,0.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,fan_out=5(broad_upstream_reads); derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
DW:Dimension.Date,Date,Dimension,TABLE,DW,SILVER,LIFT_AND_SHIFT,0.08,0,0,0,0,1,0,0,0,0,0,0,0,1,3,fan_in=1(low); derived_avg=0.2,Schema/row-count parity check + column-level checksum sample (Tier 1)
DW:Sequences.ReseedAllSequences,ReseedAllSequences,Sequences,PROCEDURE,DW,BRONZE,PARTIAL_AUTOMATION,0.08,0,0,0,0,1,0,0,0,0,0,0,0,1,4,fan_in=1(low); derived_avg=0.2,Row-level reconciliation (statistically sampled) + business-rule unit tests for the automated portion + manual review of generated code (Tier 2)
OLTP:Application.DetermineCustomerAccess,DetermineCustomerAccess,Application,TVF_INLINE,OLTP,BRONZE,PARTIAL_AUTOMATION,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Row-level reconciliation (statistically sampled) + business-rule unit tests for the automated portion + manual review of generated code (Tier 2)
OLTP:Application.Configuration_ConfigureForEnterpriseEdition,Configuration_ConfigureForEnterpriseEdition,Application,PROCEDURE,OLTP,BRONZE,PARTIAL_AUTOMATION,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Row-level reconciliation (statistically sampled) + business-rule unit tests for the automated portion + manual review of generated code (Tier 2)
OLTP:Application.Configuration_PrepareForAzureStandard,Configuration_PrepareForAzureStandard,Application,PROCEDURE,OLTP,BRONZE,PARTIAL_AUTOMATION,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Row-level reconciliation (statistically sampled) + business-rule unit tests for the automated portion + manual review of generated code (Tier 2)
OLTP:DataLoadSimulation.GetCustomerCount,GetCustomerCount,DataLoadSimulation,SCALAR_FUNCTION,OLTP,BRONZE,PARTIAL_AUTOMATION,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Row-level reconciliation (statistically sampled) + business-rule unit tests for the automated portion + manual review of generated code (Tier 2)
OLTP:DataLoadSimulation.GetRandomPaymentDays,GetRandomPaymentDays,DataLoadSimulation,PROCEDURE,OLTP,BRONZE,PARTIAL_AUTOMATION,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Row-level reconciliation (statistically sampled) + business-rule unit tests for the automated portion + manual review of generated code (Tier 2)
OLTP:DataLoadSimulation.PopulateDataTo180DaysAgo,PopulateDataTo180DaysAgo,DataLoadSimulation,PROCEDURE,OLTP,BRONZE,PARTIAL_AUTOMATION,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Row-level reconciliation (statistically sampled) + business-rule unit tests for the automated portion + manual review of generated code (Tier 2)
OLTP:DataLoadSimulation.PopulateDataToCurrentDate,PopulateDataToCurrentDate,DataLoadSimulation,PROCEDURE,OLTP,BRONZE,PARTIAL_AUTOMATION,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Row-level reconciliation (statistically sampled) + business-rule unit tests for the automated portion + manual review of generated code (Tier 2)
OLTP:DataLoadSimulation.PopulateOneDayOfHistory,PopulateOneDayOfHistory,DataLoadSimulation,PROCEDURE,OLTP,BRONZE,PARTIAL_AUTOMATION,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Row-level reconciliation (statistically sampled) + business-rule unit tests for the automated portion + manual review of generated code (Tier 2)
OLTP:dbo.Application,Application,dbo,SCHEMA,OLTP,BRONZE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:dbo.DataLoadSimulation,DataLoadSimulation,dbo,SCHEMA,OLTP,BRONZE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:dbo.Integration,Integration,dbo,SCHEMA,OLTP,BRONZE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:dbo.PowerBI,PowerBI,dbo,SCHEMA,OLTP,BRONZE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:dbo.Purchasing,Purchasing,dbo,SCHEMA,OLTP,BRONZE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:dbo.Reports,Reports,dbo,SCHEMA,OLTP,BRONZE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:dbo.Sales,Sales,dbo,SCHEMA,OLTP,BRONZE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:dbo.Sequences,Sequences,dbo,SCHEMA,OLTP,BRONZE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:dbo.Warehouse,Warehouse,dbo,SCHEMA,OLTP,BRONZE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:dbo.WebApi,WebApi,dbo,SCHEMA,OLTP,BRONZE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:dbo.Website,Website,dbo,SCHEMA,OLTP,BRONZE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Sequences.BuyingGroupID,BuyingGroupID,Sequences,SEQUENCE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Sequences.CityID,CityID,Sequences,SEQUENCE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Sequences.ColorID,ColorID,Sequences,SEQUENCE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Sequences.CountryID,CountryID,Sequences,SEQUENCE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Sequences.CustomerCategoryID,CustomerCategoryID,Sequences,SEQUENCE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Sequences.CustomerID,CustomerID,Sequences,SEQUENCE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Sequences.DeliveryMethodID,DeliveryMethodID,Sequences,SEQUENCE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Sequences.InvoiceID,InvoiceID,Sequences,SEQUENCE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Sequences.InvoiceLineID,InvoiceLineID,Sequences,SEQUENCE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Sequences.OrderID,OrderID,Sequences,SEQUENCE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Sequences.OrderLineID,OrderLineID,Sequences,SEQUENCE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Sequences.PackageTypeID,PackageTypeID,Sequences,SEQUENCE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Sequences.PaymentMethodID,PaymentMethodID,Sequences,SEQUENCE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Sequences.PersonID,PersonID,Sequences,SEQUENCE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Sequences.PurchaseOrderID,PurchaseOrderID,Sequences,SEQUENCE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Sequences.PurchaseOrderLineID,PurchaseOrderLineID,Sequences,SEQUENCE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Sequences.SpecialDealID,SpecialDealID,Sequences,SEQUENCE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Sequences.StateProvinceID,StateProvinceID,Sequences,SEQUENCE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Sequences.StockGroupID,StockGroupID,Sequences,SEQUENCE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Sequences.StockItemID,StockItemID,Sequences,SEQUENCE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Sequences.StockItemStockGroupID,StockItemStockGroupID,Sequences,SEQUENCE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Sequences.SupplierCategoryID,SupplierCategoryID,Sequences,SEQUENCE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Sequences.SupplierID,SupplierID,Sequences,SEQUENCE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Sequences.SystemParameterID,SystemParameterID,Sequences,SEQUENCE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Sequences.TransactionID,TransactionID,Sequences,SEQUENCE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Sequences.TransactionTypeID,TransactionTypeID,Sequences,SEQUENCE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Sequences.ReseedAllSequences,ReseedAllSequences,Sequences,PROCEDURE,OLTP,BRONZE,PARTIAL_AUTOMATION,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Row-level reconciliation (statistically sampled) + business-rule unit tests for the automated portion + manual review of generated code (Tier 2)
OLTP:WebApi.BuyingGroups,BuyingGroups,WebApi,VIEW,OLTP,SILVER,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:WebApi.Colors,Colors,WebApi,VIEW,OLTP,SILVER,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:WebApi.Countries,Countries,WebApi,VIEW,OLTP,SILVER,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:WebApi.CustomerCategories,CustomerCategories,WebApi,VIEW,OLTP,SILVER,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:WebApi.DeliveryMethods,DeliveryMethods,WebApi,VIEW,OLTP,SILVER,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:WebApi.Invoices,Invoices,WebApi,VIEW,OLTP,SILVER,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:WebApi.PackageTypes,PackageTypes,WebApi,VIEW,OLTP,SILVER,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:WebApi.PaymentMethods,PaymentMethods,WebApi,VIEW,OLTP,SILVER,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:WebApi.PurchaseOrderLines,PurchaseOrderLines,WebApi,VIEW,OLTP,SILVER,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:WebApi.PurchaseOrders,PurchaseOrders,WebApi,VIEW,OLTP,SILVER,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:WebApi.SalesOrderLines,SalesOrderLines,WebApi,VIEW,OLTP,SILVER,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:WebApi.StockGroups,StockGroups,WebApi,VIEW,OLTP,SILVER,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:WebApi.SupplierCategories,SupplierCategories,WebApi,VIEW,OLTP,SILVER,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:WebApi.TransactionTypes,TransactionTypes,WebApi,VIEW,OLTP,SILVER,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Website.OrderIDList,OrderIDList,Website,USER_DEFINED_TYPE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Website.OrderLineList,OrderLineList,Website,USER_DEFINED_TYPE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Website.OrderList,OrderList,Website,USER_DEFINED_TYPE,OLTP,INFRASTRUCTURE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:Website.VehicleTemperatures,VehicleTemperatures,Website,VIEW,OLTP,SILVER,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
OLTP:dbo.SampleVersion,SampleVersion,dbo,TABLE,OLTP,BRONZE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
DW:dbo.Application,Application,dbo,SCHEMA,DW,BRONZE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
DW:dbo.Dimension,Dimension,dbo,SCHEMA,DW,BRONZE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
DW:dbo.Fact,Fact,dbo,SCHEMA,DW,BRONZE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
DW:dbo.Integration,Integration,dbo,SCHEMA,DW,BRONZE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
DW:dbo.PowerBI,PowerBI,dbo,SCHEMA,DW,BRONZE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
DW:dbo.Reports,Reports,dbo,SCHEMA,DW,BRONZE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
DW:dbo.Sequences,Sequences,dbo,SCHEMA,DW,BRONZE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
DW:dbo.Website,Website,dbo,SCHEMA,DW,BRONZE,LIFT_AND_SHIFT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived_avg=0.0,Schema/row-count parity check + column-level checksum sample (Tier 1)
